Emp ID,First Name,Last Name,Gender,E Mail,Father's Name,Mother's Name,Date of Birth,Age in Yrs.,Date of Joining,Salary,SSN,Phone No. 
643020,Marguerite,Carrasco,F,marguerite.carrasco@gmail.com,Kasey Carrasco,Tracee Carrasco,8/4/1977,40.01,11/19/2004,91858,077-02-8400,479-408-0741
138955,Samuel,Ngo,M,samuel.ngo@gmail.com,Bradley Ngo,Ethel Ngo,11/29/1982,34.68,2/17/2008,137919,280-15-7597,405-909-1382
327962,Antonette,Maldonado,F,antonette.maldonado@gmail.com,Cyril Maldonado,Fran Maldonado,3/2/1984,33.43,11/18/2016,76564,440-29-8977,319-924-2855
786060,Marita,Lind,F,marita.lind@aol.com,Roberto Lind,Jean Lind,3/4/1985,32.42,2/28/2014,140149,350-08-3942,231-207-4947
725297,Stuart,Caraballo,M,stuart.caraballo@sbcglobal.net,Nathanael Caraballo,Kenneth Caraballo,12/9/1959,57.67,8/5/1995,140828,280-15-6496,207-358-3003
689215,Santos,Mota,M,santos.mota@hotmail.com,David Mota,Matilda Mota,5/31/1989,28.18,10/17/2011,74485,608-87-5346,303-478-2457
952572,Gail,Spurgeon,M,gail.spurgeon@gmail.com,Claude Spurgeon,Delilah Spurgeon,1/29/1972,45.53,6/14/2001,56435,549-99-2750,406-544-5859
308279,Kayce,Graham,F,kayce.graham@exxonmobil.com,Jarred Graham,Margart Graham,6/11/1981,36.15,5/12/2005,71824,413-99-4192,702-924-2336
859376,Kimi,Ruffin,F,kimi.ruffin@hotmail.com,Salvatore Ruffin,Suanne Ruffin,9/27/1975,41.86,6/9/1997,131935,566-99-5439,229-400-5772
851431,Tommye,Groce,F,tommye.groce@shaw.ca,Larry Groce,Wesley Groce,4/10/1991,26.32,12/28/2015,142766,144-23-6038,314-597-9102
772566,Bryant,Searcy,M,bryant.searcy@gmail.com,Willy Searcy,Gwyn Searcy,1/3/1973,44.59,1/8/1997,86788,603-87-0830,215-629-1427
150598,Dannielle,Abel,F,dannielle.abel@hotmail.com,Stacy Abel,Hailey Abel,8/4/1964,53.02,5/10/1992,115180,638-29-3522,215-907-2523
981076,Shandra,Coley,F,shandra.coley@gmail.com,Van Coley,Joycelyn Coley,9/20/1986,30.87,5/31/2014,118626,380-37-8906,479-759-6746
873703,Cole,Whitehurst,M,cole.whitehurst@gmail.com,Augustine Whitehurst,Valery Whitehurst,10/28/1994,22.76,4/20/2017,192420,677-22-2766,316-580-9439
654752,Kristi,Fanning,F,kristi.fanning@gmail.com,Warren Fanning,Marline Fanning,1/18/1966,51.56,8/22/1999,108648,168-86-1034,216-695-5837
879259,Wilton,Morrison,M,wilton.morrison@gmail.com,Major Morrison,Evalyn Morrison,3/28/1980,37.36,5/25/2013,57140,211-84-2287,262-659-2474
558331,Roxann,Hamer,F,roxann.hamer@yahoo.com,Marcellus Hamer,Ailene Hamer,9/15/1974,42.9,11/7/2000,150130,766-04-0108,203-877-1088
630001,Alfonso,Stonge,M,alfonso.stonge@ibm.com,Shon Stonge,Brandon Stonge,5/27/1992,25.19,5/17/2016,85760,116-98-4400,231-648-5029
810554,Alan,Gold,M,alan.gold@gmail.com,Roland Gold,Robbie Gold,2/13/1960,57.49,5/27/1981,185071,028-92-3212,206-537-8166
582207,Joycelyn,Barrientos,F,joycelyn.barrientos@walmart.com,Roman Barrientos,Na Barrientos,10/13/1991,25.81,4/15/2013,118534,106-98-9125,423-567-6290
271753,Glady,Baumgardner,F,glady.baumgardner@gmail.com,Rene Baumgardner,Neomi Baumgardner,2/8/1961,56.5,10/6/2001,93956,510-33-6779,339-644-1023
800717,Trinidad,Major,M,trinidad.major@hotmail.com,Curt Major,Fumiko Major,10/25/1981,35.78,3/22/2017,70258,023-92-0595,219-800-6222
809907,Alden,Nesmith,M,alden.nesmith@aol.com,Hobert Nesmith,Karoline Nesmith,7/3/1974,43.1,1/18/2016,183646,648-58-4243,217-459-6889
160755,Ariel,Mauldin,F,ariel.mauldin@gmail.com,Chadwick Mauldin,Bethanie Mauldin,11/8/1977,39.75,3/29/2007,146599,020-94-5956,212-343-0574
361846,Loreta,Southard,F,loreta.southard@outlook.com,Jason Southard,Crysta Southard,6/8/1987,30.16,1/11/2017,138395,064-02-6194,217-980-1279
719891,Tom,Dingle,M,tom.dingle@gmail.com,Francesco Dingle,Malissa Dingle,11/5/1985,31.75,11/27/2010,71041,327-11-6783,215-658-5871
706249,Azucena,Yount,F,azucena.yount@aol.com,Julio Yount,Hyon Yount,5/13/1980,37.23,12/14/2015,138992,686-24-3039,218-293-2984
843473,Jona,Root,F,jona.root@hotmail.com,Donald Root,Sau Root,10/9/1990,26.82,2/20/2013,127476,684-24-2979,216-822-4425
976234,Jenice,Magnuson,F,jenice.magnuson@hotmail.co.uk,Harland Magnuson,Kenya Magnuson,11/15/1978,38.73,6/5/2011,55020,654-38-0154,236-925-9081
889095,Clarita,Selby,F,clarita.selby@gmail.com,Lynwood Selby,Annika Selby,10/12/1993,23.81,6/18/2015,143393,099-02-9182,205-373-9326
605972,Mafalda,Henry,F,mafalda.henry@hotmail.com,Tracy Henry,Deb Henry,3/25/1959,58.38,7/9/2011,175258,771-02-5542,202-492-9926
144522,Kevin,Mcginnis,M,kevin.mcginnis@gmail.com,Dannie Mcginnis,Jeanie Mcginnis,2/22/1981,36.45,2/23/2014,98715,062-02-3676,239-365-9446
961327,Al,Whitfield,M,al.whitfield@ntlworld.com,Alfonso Whitfield,Aleida Whitfield,8/28/1958,58.96,12/1/1994,101185,575-99-9989,252-349-4157
380215,Anthony,Beane,M,anthony.beane@hotmail.com,Buddy Beane,Veda Beane,11/22/1980,36.7,4/30/2017,165252,544-81-9789,236-617-4440
460085,Edmund,Barnard,M,edmund.barnard@hotmail.com,Ignacio Barnard,Diann Barnard,6/6/1961,56.18,6/7/1995,148627,399-31-9724,212-338-3693
488651,Bernice,Dodds,F,bernice.dodds@yahoo.ca,Minh Dodds,Deann Dodds,4/12/1973,44.32,7/19/2010,101772,159-86-9809,503-961-9739
431761,Jason,Cooke,M,jason.cooke@verizon.net,Kermit Cooke,Amanda Cooke,8/13/1989,27.98,7/23/2016,42522,438-99-1568,262-442-8733
682672,Olevia,Pederson,F,olevia.pederson@hotmail.com,Jonathon Pederson,Carolin Pederson,12/3/1966,50.68,10/25/2004,49713,486-29-1382,207-691-1563
966992,Michiko,Pyle,F,michiko.pyle@charter.net,Virgil Pyle,Elsie Pyle,9/15/1969,47.9,6/10/1999,129812,385-37-0593,304-234-2761
280646,Dusty,Dabney,M,dusty.dabney@hotmail.co.uk,Ethan Dabney,Ivey Dabney,9/23/1967,49.88,11/19/2001,174507,201-84-6423,307-518-1907
895403,Katelyn,Woody,F,katelyn.woody@microsoft.com,Josue Woody,Darby Woody,10/13/1959,57.83,5/24/1985,135451,195-86-0283,201-324-7536
883978,Aurelio,Caban,M,aurelio.caban@yahoo.com,Burton Caban,Doloris Caban,7/27/1996,21.02,7/22/2017,157531,140-23-2521,228-517-3548
253050,Derek,Burleson,M,derek.burleson@yahoo.com,Alva Burleson,Sigrid Burleson,8/31/1957,59.95,10/23/1987,126556,400-73-5183,308-412-8105
308104,Sheena,Folsom,F,sheena.folsom@yahoo.com,Tyson Folsom,Franchesca Folsom,10/11/1960,56.83,10/4/2011,63687,448-27-6842,217-874-5047
267237,Noma,Moreland,F,noma.moreland@gmail.com,Hollis Moreland,Zaida Moreland,8/31/1991,25.93,1/24/2014,69666,604-87-6061,212-236-7792
183621,Karrie,Jernigan,F,karrie.jernigan@aol.com,Saul Jernigan,Rivka Jernigan,2/14/1964,53.49,6/12/1988,149611,360-08-2545,215-844-5746
553123,Margaret,Richmond,F,margaret.richmond@microsoft.com,Graham Richmond,Mckenzie Richmond,3/18/1987,30.38,1/9/2016,166136,580-41-7561,209-926-3205
588658,Ike,Schmid,M,ike.schmid@walmart.com,Tobias Schmid,Nada Schmid,12/11/1963,53.67,10/22/1999,97488,656-36-7674,239-391-0765
549924,Buddy,Hendrickson,M,buddy.hendrickson@yahoo.com,Hung Hendrickson,Alane Hendrickson,1/2/1994,23.58,3/22/2017,190648,242-99-8361,240-547-9228
629182,Rickie,Lawson,M,rickie.lawson@yahoo.com,Heath Lawson,Ona Lawson,9/14/1983,33.89,11/16/2009,119519,383-37-6577,239-446-6008
891136,Ira,Winslow,M,ira.winslow@gmail.com,Mike Winslow,Mika Winslow,3/11/1994,23.4,7/9/2016,97857,008-94-3828,218-956-4034
994976,Garth,Switzer,M,garth.switzer@yahoo.ca,Barry Switzer,Sharee Switzer,6/22/1984,33.12,7/9/2008,177989,086-02-3806,215-754-3160
625460,Barrett,Osborn,M,barrett.osborn@apple.com,Damian Osborn,Loreen Osborn,2/1/1993,24.5,3/26/2015,42154,014-94-1173,212-948-4071
296887,Arturo,Bottoms,M,arturo.bottoms@yahoo.com,Abe Bottoms,Sonya Bottoms,1/19/1980,37.55,4/13/2005,165975,061-02-0523,229-223-4687
649522,Merle,Hester,M,merle.hester@comcast.net,Rodger Hester,Masako Hester,10/12/1963,53.83,8/21/1986,75558,480-41-7111,219-708-9070
324202,Ellis,Villalobos,M,ellis.villalobos@yahoo.com,Loyd Villalobos,Marion Villalobos,11/24/1966,50.71,7/15/2017,93675,527-99-3407,216-375-8835
824630,Jeana,Wampler,F,jeana.wampler@gmail.com,Matthew Wampler,Alix Wampler,4/24/1996,21.27,6/20/2017,148728,148-23-8015,210-658-7046
916609,Jackeline,Gilman,F,jackeline.gilman@hotmail.com,Herbert Gilman,Lashunda Gilman,10/23/1980,36.79,5/16/2002,165357,655-36-6063,314-397-4633
694220,Wynell,Barksdale,F,wynell.barksdale@ntlworld.com,Christian Barksdale,Lorilee Barksdale,12/11/1988,28.65,1/7/2015,120107,456-99-2573,303-792-0511
922963,Luann,Hooks,F,luann.hooks@gmail.com,Willie Hooks,Ayako Hooks,5/26/1968,49.21,9/16/2011,191941,253-99-2926,228-968-6250
607557,Verlie,Logan,F,verlie.logan@gmail.com,Brett Logan,Novella Logan,9/20/1972,44.88,5/17/2008,158190,180-86-6941,205-353-2325
607975,Jayson,Reich,M,jayson.reich@sbcglobal.net,Gale Reich,Mike Reich,2/23/1980,37.45,7/3/2012,64197,284-15-5666,239-300-7087
277455,Werner,Knox,M,werner.knox@gmail.com,Romeo Knox,Florinda Knox,2/16/1978,39.47,5/11/2016,41906,360-08-2406,236-885-5732
201252,Young,Martino,M,young.martino@aol.com,Shayne Martino,Toccara Martino,6/11/1983,34.15,10/7/2011,171583,048-15-2096,701-906-9131
910927,Johnson,Tirado,M,johnson.tirado@gmail.com,Bryan Tirado,Florencia Tirado,5/24/1989,28.2,1/21/2015,64144,473-55-5534,503-908-1528
172039,Beulah,Purvis,F,beulah.purvis@gmail.com,Zackary Purvis,Fallon Purvis,3/16/1958,59.41,10/15/1988,51686,718-18-7577,605-364-9168
384959,Perry,Toliver,M,perry.toliver@hotmail.co.uk,Monty Toliver,Alta Toliver,7/15/1986,31.06,8/29/2008,43385,312-35-0834,215-308-0457
146320,Amada,Jackson,F,amada.jackson@yahoo.ca,Jim Jackson,Dorthey Jackson,4/2/1963,54.36,8/27/2002,155309,225-99-8928,225-988-8611
495212,Israel,Hoppe,M,israel.hoppe@hotmail.com,Julio Hoppe,Liza Hoppe,2/15/1958,59.49,9/29/1979,188476,711-18-5907,480-955-6821
716277,Glenn,Scribner,F,glenn.scribner@hotmail.co.uk,Todd Scribner,Hortencia Scribner,7/28/1978,39.03,4/13/2005,132169,599-92-0827,236-865-5901
194302,Drucilla,Keefer,F,drucilla.keefer@yahoo.co.in,Kerry Keefer,Jennie Keefer,10/22/1962,54.8,12/29/2005,81509,119-98-9110,203-818-4453
169896,Raphael,Crowell,M,raphael.crowell@gmail.com,Carson Crowell,Nicky Crowell,3/14/1991,26.39,10/20/2016,42228,581-99-4718,423-515-0584
514111,Emanuel,Neville,M,emanuel.neville@hotmail.com,Benny Neville,Loreen Neville,9/14/1966,50.9,4/29/2001,83850,640-29-9706,236-317-2475
612922,Joseph,Caskey,M,joseph.caskey@gmail.com,Donny Caskey,Lala Caskey,11/22/1973,43.71,1/6/2008,57646,704-18-0223,215-329-1473
866564,Magdalene,Foster,F,magdalene.foster@earthlink.net,Joel Foster,Margarett Foster,5/15/1963,54.24,5/3/2008,70270,045-15-0523,209-965-9316
844300,Wilma,Shaw,F,wilma.shaw@gmail.com,Rex Shaw,Denice Shaw,6/30/1990,27.1,11/8/2016,180359,424-65-9040,304-297-9555
417331,Granville,Pak,M,granville.pak@walmart.com,Jude Pak,Richard Pak,8/7/1986,30.99,3/26/2014,196215,087-02-3108,216-912-2076
679519,Alverta,Bevins,F,alverta.bevins@gmail.com,Brice Bevins,Claudette Bevins,4/1/1960,57.36,12/19/1991,100279,194-86-1357,210-684-0133
671330,Silas,Lanier,M,silas.lanier@yahoo.com,Ian Lanier,Doretta Lanier,1/17/1977,40.55,1/30/2011,123194,041-15-5388,225-279-9879
749664,Alia,Adcock,F,alia.adcock@apple.com,Cesar Adcock,Theressa Adcock,7/12/1977,40.07,1/16/2015,159126,086-02-4751,217-277-2406
297809,Malik,Cruz,M,malik.cruz@gmail.com,Enoch Cruz,Eilene Cruz,5/29/1970,47.2,2/28/2012,47298,457-99-1821,319-729-8259
692816,Melania,Rose,F,melania.rose@exxonmobil.com,Pat Rose,Phylicia Rose,9/12/1978,38.9,2/18/2014,104879,371-37-5601,262-631-4486
111692,Emil,Parris,M,emil.parris@yahoo.com,Keith Parris,Chantal Parris,7/15/1983,34.06,10/18/2011,195839,503-45-6054,209-224-4155
654489,Morton,Townsend,M,morton.townsend@gmail.com,John Townsend,Fidelia Townsend,6/1/1964,53.19,8/2/1997,41857,147-23-2989,206-323-8390
794488,Elanor,Seay,F,elanor.seay@exxonmobil.com,Willie Seay,Manuela Seay,4/5/1988,29.33,1/30/2017,137111,199-84-6083,405-269-0909
569316,Johnny,Paris,M,johnny.paris@aol.com,Luis Paris,Genoveva Paris,10/31/1958,58.78,2/11/1981,181419,152-23-5108,270-901-5042
160361,Darren,Stanford,M,darren.stanford@hotmail.com,Yong Stanford,Vanetta Stanford,11/19/1972,44.72,6/11/2009,88290,022-92-1903,229-464-3274
807311,Ethelyn,Simpkins,F,ethelyn.simpkins@aol.com,Rodrick Simpkins,Billye Simpkins,7/6/1978,39.09,3/4/2014,198291,690-22-8171,209-331-9269
550651,Jarrett,Eddy,M,jarrett.eddy@hotmail.com,Renato Eddy,Jan Eddy,6/24/1974,43.12,2/26/2010,46442,111-98-5667,218-456-2407
879169,Ethan,Chappell,M,ethan.chappell@yahoo.co.uk,Eusebio Chappell,Karon Chappell,2/28/1972,45.44,11/20/2016,157524,613-87-7813,308-950-4807
717998,Laurine,Garza,F,laurine.garza@bellsouth.net,Hong Garza,Margarette Garza,12/23/1964,52.63,7/20/2015,127669,642-29-4344,206-586-0871
228364,Amira,Guinn,F,amira.guinn@exxonmobil.com,Rayford Guinn,Melda Guinn,12/11/1964,52.66,1/31/2014,57068,550-99-3000,270-618-9298
116700,Reiko,Hale,F,reiko.hale@yahoo.com,Nick Hale,Adeline Hale,12/2/1980,36.68,4/19/2009,99367,287-15-4872,225-541-7635
915614,Aretha,Webber,F,aretha.webber@yahoo.com,Zachary Webber,Zofia Webber,9/25/1978,38.87,3/15/2003,190979,425-99-2432,209-961-9290
182663,Bryon,Hillman,M,bryon.hillman@aol.com,Emery Hillman,Elmer Hillman,1/22/1990,27.53,9/29/2014,130625,337-11-1819,229-402-3077
667922,Kory,Burnette,M,kory.burnette@rediffmail.com,Carlo Burnette,Milagros Burnette,1/11/1962,55.58,8/31/1988,98240,347-08-3455,218-729-5237
741821,Keven,Henke,M,keven.henke@msn.com,Elias Henke,Katelyn Henke,8/15/1962,54.99,8/15/1994,185736,150-23-7533,215-699-3977
542206,Dottie,Polanco,F,dottie.polanco@gmail.com,Guadalupe Polanco,Lakisha Polanco,7/28/1963,54.04,5/1/1996,142223,423-67-3461,385-640-6498
574807,Randy,Hopkins,M,randy.hopkins@yahoo.ca,Sammy Hopkins,Candi Hopkins,4/13/1991,26.31,7/8/2014,165840,546-99-4803,702-552-8525
120178,Issac,Gaddis,M,issac.gaddis@charter.net,Alex Gaddis,Margaretta Gaddis,10/30/1964,52.78,2/6/2002,45759,178-86-3800,210-433-6341
721206,Nathaniel,Blackmon,M,nathaniel.blackmon@microsoft.com,Nickolas Blackmon,Svetlana Blackmon,2/21/1992,25.45,9/24/2013,63685,715-18-2014,212-931-1317
484474,Etta,Schuler,F,etta.schuler@aol.com,Erin Schuler,Candie Schuler,2/18/1995,22.45,2/12/2017,106850,571-99-6179,218-719-6939
440058,Sherlyn,Lindgren,F,sherlyn.lindgren@btinternet.com,Louis Lindgren,Lizzie Lindgren,2/14/1961,56.49,12/14/2002,76526,130-98-0802,262-298-8350
781585,Garry,Moen,M,garry.moen@gmail.com,Boyce Moen,Delma Moen,8/26/1983,33.95,12/24/2012,139989,422-67-1578,210-525-4371
854390,Toby,Lima,M,toby.lima@aol.com,Sammy Lima,Emmy Lima,4/7/1967,50.34,5/8/1996,182132,015-94-6210,339-362-2035
177153,Anna,Lyles,F,anna.lyles@hotmail.com,Armando Lyles,Ardella Lyles,12/17/1971,45.64,3/10/2005,188115,709-18-1647,239-653-3621
418662,Lucius,Oliva,M,lucius.oliva@yahoo.com,Reynaldo Oliva,Reina Oliva,11/20/1960,56.72,10/24/2011,162929,679-20-9348,270-827-6183
342518,Leslie,Osorio,M,leslie.osorio@gmail.com,Gaylord Osorio,Richelle Osorio,7/16/1985,32.05,2/8/2013,50194,202-84-2616,219-523-3582
348024,Clifton,Lowry,M,clifton.lowry@rediffmail.com,Daron Lowry,Domonique Lowry,4/8/1981,36.33,3/28/2003,143271,725-18-2548,217-243-1016
278066,Twila,Breen,F,twila.breen@gmail.com,Perry Breen,Sanora Breen,12/16/1992,24.63,5/20/2016,149423,551-99-1703,314-526-2052
148260,Carita,Mckinley,F,carita.mckinley@aol.com,Nicky Mckinley,Andrea Mckinley,4/11/1984,33.32,4/4/2007,144823,440-29-7013,210-853-8157
390053,Kacy,Blackburn,F,kacy.blackburn@yahoo.com,Arron Blackburn,Cristen Blackburn,10/5/1991,25.83,11/6/2013,67051,396-33-6018,209-872-0734
940878,Eugenio,Braswell,M,eugenio.braswell@hotmail.com,Jamal Braswell,Pamelia Braswell,8/11/1991,25.98,12/17/2013,85082,263-99-2985,209-749-5642
959792,Anabel,Hazel,F,anabel.hazel@gmail.com,Mitchel Hazel,Debrah Hazel,2/15/1987,30.47,10/18/2009,66841,459-99-3970,423-943-0239
722221,Elana,Good,F,elana.good@gmail.com,Andres Good,Toya Good,11/17/1976,40.72,9/14/2002,84015,382-37-2393,205-414-2906
810748,Enedina,Lima,F,enedina.lima@exxonmobil.com,Greg Lima,Kirstie Lima,4/30/1980,37.27,4/13/2013,95140,656-36-9173,217-441-5083
584393,Roger,Benoit,M,roger.benoit@gmail.com,Sammie Benoit,Afton Benoit,5/7/1995,22.24,2/12/2017,183825,684-24-4012,215-680-5796
423559,Maryjane,Grayson,F,maryjane.grayson@earthlink.net,Rolf Grayson,Adrianna Grayson,11/20/1966,50.72,6/23/2004,61588,676-22-6853,231-337-8690
259090,Corrine,Lockhart,F,corrine.lockhart@gmail.com,Myles Lockhart,Kacy Lockhart,8/3/1972,45.01,2/8/2017,66842,402-73-1119,480-672-1562
637858,Bryce,Hirsch,M,bryce.hirsch@charter.net,Jamison Hirsch,Elvera Hirsch,6/20/1983,34.13,4/4/2006,125446,118-98-2751,304-923-8388
678800,Torri,Ralph,F,torri.ralph@gmail.com,Ward Ralph,Candida Ralph,8/24/1970,46.96,1/3/2000,196541,320-11-1648,405-261-3861
746459,Suanne,Wyant,F,suanne.wyant@gmail.com,Clarence Wyant,Jeannetta Wyant,8/21/1969,47.97,5/13/2002,72542,568-99-4535,229-263-0414
360917,Rich,Lucas,M,rich.lucas@aol.com,Mohammad Lucas,Cleo Lucas,3/1/1996,21.42,7/22/2017,86675,112-98-0851,219-515-7756
898566,Michale,Truitt,M,michale.truitt@hotmail.com,Antony Truitt,Avis Truitt,2/26/1990,27.44,3/2/2016,107861,455-99-5700,217-239-4907
198109,Letisha,Cordell,F,letisha.cordell@ntlworld.com,Chance Cordell,Dixie Cordell,3/28/1974,43.36,10/29/2005,163552,599-92-6445,216-244-4719
617568,Donnetta,Warden,F,donnetta.warden@walmart.com,Chung Warden,Samuel Warden,4/20/1960,57.31,7/31/1981,148737,146-23-1982,239-304-0917
349372,Demarcus,Thompson,M,demarcus.thompson@bp.com,Colton Thompson,Lizette Thompson,10/17/1965,51.81,2/10/2017,126414,303-37-6281,231-856-7624
572309,Frankie,Buckner,M,frankie.buckner@gmail.com,Bryon Buckner,Margie Buckner,8/15/1965,51.99,9/29/2012,183686,577-53-0254,339-932-1397
704008,Voncile,Pickens,F,voncile.pickens@gmail.com,Lee Pickens,Tambra Pickens,1/11/1966,51.58,8/25/2007,190961,763-12-8487,236-604-5754
740714,Jenette,Goode,F,jenette.goode@bp.com,Elwood Goode,Katelin Goode,10/4/1967,49.85,9/19/2004,141860,041-15-9940,205-966-8207
612962,Dee,Bergstrom,M,dee.bergstrom@yahoo.com,Willie Bergstrom,Mae Bergstrom,5/27/1985,32.19,7/25/2012,120989,720-18-4135,262-934-9796
771337,Idalia,Marr,F,idalia.marr@hotmail.com,Warner Marr,Lilian Marr,10/7/1987,29.83,1/27/2016,158124,397-33-6923,225-771-7116
915300,Hiram,Sisk,M,hiram.sisk@hotmail.com,Jewel Sisk,Rebeca Sisk,6/23/1984,33.12,2/2/2011,113154,074-02-2389,252-340-6847
570597,Efren,Renteria,M,efren.renteria@msn.com,Emilio Renteria,Glendora Renteria,5/16/1987,30.22,12/4/2016,78758,032-92-9940,216-581-2794
843150,Fransisca,Storm,F,fransisca.storm@gmail.com,Willis Storm,Lacey Storm,5/25/1974,43.21,7/10/2003,119864,042-15-8166,219-410-5407
254602,Sherri,Cochrane,F,sherri.cochrane@gmail.com,Paul Cochrane,Kathryn Cochrane,10/18/1993,23.79,12/24/2014,132788,103-02-9502,231-250-3822
388463,Angel,Lo,M,angel.lo@gmail.com,Lazaro Lo,Kirstie Lo,3/21/1971,46.39,5/26/2013,155296,215-91-2294,212-378-0384
604448,Celena,Eaton,F,celena.eaton@yahoo.co.uk,Darren Eaton,Arlette Eaton,7/16/1961,56.07,12/7/1984,93934,528-99-9290,480-805-7684
270457,Buck,Worsham,M,buck.worsham@aol.com,Jed Worsham,Shawna Worsham,12/21/1959,57.64,7/15/2011,169534,407-73-4161,205-673-8089
941647,Rusty,Ponce,M,rusty.ponce@ibm.com,Riley Ponce,Carlos Ponce,8/17/1994,22.96,1/22/2016,58194,143-23-0068,240-589-5772
753760,Kiesha,Groce,F,kiesha.groce@gmail.com,Lino Groce,Marketta Groce,5/31/1985,32.18,8/6/2014,195835,617-87-6879,228-669-1245
451482,My,Herzog,F,my.herzog@gmail.com,Joe Herzog,Winnifred Herzog,1/14/1994,23.55,4/3/2016,82044,294-15-6081,215-520-8385
789470,Alita,Gomez,F,alita.gomez@gmail.com,Lamont Gomez,Ray Gomez,9/3/1979,37.93,4/2/2010,76022,640-29-4937,218-636-3975
315382,Josefa,Rhodes,F,josefa.rhodes@yahoo.com,Marlin Rhodes,Lulu Rhodes,5/28/1977,40.19,7/22/2013,126267,455-99-3974,206-432-9725
951350,Margert,Hargis,F,margert.hargis@gmail.com,Rocco Hargis,Missy Hargis,5/28/1989,28.19,5/25/2014,188999,039-74-4354,215-489-6813
680110,Garret,Lavigne,M,garret.lavigne@aol.com,Charlie Lavigne,Augustina Lavigne,10/5/1979,37.84,8/14/2013,190405,265-99-4185,212-833-2905
528280,Mackenzie,Galloway,F,mackenzie.galloway@ibm.com,Jeffrey Galloway,Ashlee Galloway,12/19/1983,33.63,1/4/2016,167387,012-94-5342,225-737-1697
935973,Karisa,Hyde,F,karisa.hyde@gmail.com,Sonny Hyde,Felicia Hyde,1/1/1964,53.61,9/20/2003,82837,488-29-4860,229-648-4939
689620,Yuriko,Cottle,F,yuriko.cottle@shell.com,Gerardo Cottle,Candace Cottle,2/11/1985,32.48,9/2/2013,147297,335-11-7457,217-936-6972
442949,Dannie,Handley,M,dannie.handley@yahoo.co.uk,Carmine Handley,Cleo Handley,12/23/1974,42.62,9/15/1997,71485,493-29-8255,316-975-1752
973488,Mariah,Galloway,F,mariah.galloway@aol.com,Chas Galloway,Shonta Galloway,8/20/1972,44.97,4/9/2000,176216,495-29-7257,406-438-2389
621401,Mickey,Cecil,M,mickey.cecil@yahoo.co.uk,Blaine Cecil,Desiree Cecil,7/3/1991,26.09,8/20/2013,180140,716-18-9644,210-931-3171
570186,Yuk,Bowers,F,yuk.bowers@gmail.com,Albert Bowers,Twyla Bowers,7/23/1994,23.03,4/5/2017,164022,405-73-8459,304-838-4104
657370,Ina,Poe,F,ina.poe@gmail.com,Denny Poe,Bernadette Poe,12/26/1982,34.61,3/10/2013,95413,156-23-8726,252-203-7933
984088,Ricardo,Carson,M,ricardo.carson@aol.com,Damien Carson,Raeann Carson,4/28/1975,42.28,5/23/2017,82127,772-02-4593,423-328-9681
628012,Lesley,Macmillan,F,lesley.macmillan@hotmail.com,Abel Macmillan,Billi Macmillan,10/25/1975,41.79,9/13/2011,89318,341-11-3528,205-200-8679
657339,Jamee,Sasser,F,jamee.sasser@hotmail.com,Colton Sasser,Vania Sasser,6/2/1962,55.19,3/22/2013,155744,751-18-4161,225-944-3092
297169,Belva,Lear,F,belva.lear@aol.com,Jeff Lear,Camellia Lear,7/31/1973,44.02,4/29/2003,42471,575-99-6814,205-599-6957
805360,Ellamae,Mallard,F,ellamae.mallard@yahoo.com,Damian Mallard,Tequila Mallard,1/10/1993,24.56,7/30/2015,194273,643-29-8292,239-418-9710
719968,Hedwig,Mcduffie,F,hedwig.mcduffie@gmail.com,Julio Mcduffie,Argentina Mcduffie,12/27/1964,52.62,10/28/2012,92921,362-39-4992,215-399-8221
158599,Ruthann,Arsenault,F,ruthann.arsenault@hotmail.com,Terrence Arsenault,Shanell Arsenault,5/22/1970,47.22,5/4/2016,124819,363-39-0897,212-429-1320
906453,Jackqueline,Vinson,F,jackqueline.vinson@gmail.com,Ernesto Vinson,Reginia Vinson,7/3/1980,37.09,12/22/2002,75599,706-18-9516,479-769-6831
971647,Stan,Sander,M,stan.sander@aol.com,Emmitt Sander,Sharie Sander,8/26/1978,38.95,1/18/2013,153834,467-99-1328,212-748-1107
683129,Jere,Farley,M,jere.farley@gmail.com,Wilford Farley,Zoraida Farley,11/4/1963,53.77,6/26/2009,77403,500-29-0798,217-297-1055
883048,Ernie,Burrell,M,ernie.burrell@walmart.com,Michael Burrell,Magda Burrell,11/9/1983,33.74,1/13/2008,141880,674-48-9530,231-394-8668
669089,Major,Haddad,M,major.haddad@cox.net,Herschel Haddad,Keshia Haddad,1/11/1965,52.58,4/14/1995,152894,116-98-4610,216-944-8063
542465,Kimberely,Tate,F,kimberely.tate@yahoo.ca,Rich Tate,Reita Tate,5/25/1973,44.21,1/20/2000,56522,222-11-3705,262-280-5004
283392,Sanda,Caro,F,sanda.caro@gmail.com,Elbert Caro,Angelina Caro,5/31/1992,25.18,1/2/2015,165626,003-08-0991,228-990-8936
255218,Ahmad,Dabney,M,ahmad.dabney@bellsouth.net,Malcolm Dabney,Danika Dabney,4/19/1988,29.29,6/19/2012,48343,097-02-0458,219-465-7521
255919,Mac,Roger,M,mac.roger@gmail.com,Roman Roger,Ginger Roger,5/8/1991,26.24,3/8/2015,120105,536-71-5655,405-283-3661
894170,Cherri,Weems,F,cherri.weems@btinternet.com,Elton Weems,Sharla Weems,5/10/1970,47.25,7/25/2016,175083,360-08-7459,479-903-5034
