Emp ID,First Name,Last Name,Gender,E Mail,Father's Name,Mother's Name,Date of Birth,Age in Yrs.,Date of Joining,Salary,SSN,Phone No. 
491595,Ian,Alvarado,M,ian.alvarado@aol.com,Isaac Alvarado,Effie Alvarado,9/25/1965,51.87,12/27/1998,109416,073-02-6652,205-934-4799
821474,Jasper,Lucas,M,jasper.lucas@yahoo.co.in,Vern Lucas,Ann Lucas,9/18/1981,35.88,02-12-2003,96328,344-11-3729,316-544-2902
206783,Brock,Roberts,M,brock.roberts@yahoo.co.in,Humberto Roberts,Lelia Roberts,2/27/1968,49.45,01-08-1991,158082,367-39-5971,304-276-6112
870463,Salvador,Deleon,M,salvador.deleon@hotmail.com,Garland Deleon,Stephanie Deleon,04-07-1969,48.34,2/21/1995,55351,662-22-8169,217-253-3858
809491,Terence,Giles,M,terence.giles@yahoo.com,Lynn Giles,Colleen Giles,9/15/1976,40.89,06-12-2010,145954,175-86-1083,205-271-2216
924427,Dario,Townsend,M,dario.townsend@yahoo.com,Williams Townsend,Bridget Townsend,05-10-1962,55.25,1/27/1994,116911,222-11-0449,209-535-5945
505780,Ester,Houston,F,ester.houston@ibm.com,Jeffrey Houston,Julie Houston,03-12-1978,39.41,07-01-2007,65748,551-99-8062,215-803-3018
149904,Leanne,Mcmahon,F,leanne.mcmahon@shaw.ca,Royal Mcmahon,Vivian Mcmahon,01-11-1964,53.58,05-08-1985,144108,122-98-1489,207-567-1649
886315,Valentin,Montoya,M,valentin.montoya@aol.com,Laurence Montoya,Kayla Montoya,11-07-1965,51.76,01-05-1997,164411,532-71-1470,423-851-9829
948512,Jared,Shepherd,M,jared.shepherd@ntlworld.com,Dan Shepherd,Katelyn Shepherd,3/26/1996,21.35,05-10-2017,47359,480-41-8590,212-443-7359
780963,Jami,Cantrell,F,jami.cantrell@hotmail.com,Darius Cantrell,Deloris Cantrell,3/30/1986,31.35,4/20/2007,196942,288-15-3260,217-840-0373
282037,Bruno,Whitney,M,bruno.whitney@sbcglobal.net,Denny Whitney,Darcy Whitney,3/21/1976,41.38,04-04-2010,182912,430-99-5587,205-929-8374
505758,Garland,Watkins,M,garland.watkins@apple.com,Wendell Watkins,Kaye Watkins,1/14/1962,55.57,9/26/2008,70852,181-86-4186,210-488-3772
487100,Augustus,Maldonado,M,augustus.maldonado@yahoo.com,Pierre Maldonado,Michele Maldonado,5/25/1992,25.19,08-01-2016,139481,001-11-5502,231-510-3900
974444,Luther,Mcneil,M,luther.mcneil@aol.com,Brett Mcneil,Edith Mcneil,3/31/1992,25.34,04-02-2014,46241,167-86-7703,217-960-5560
829416,Jimmy,Molina,M,jimmy.molina@gmail.com,Morgan Molina,Lawanda Molina,05-08-1966,51.26,10-11-2005,138022,044-15-5704,228-944-2045
146825,Morton,Franklin,M,morton.franklin@cox.net,Lamar Franklin,Jenna Franklin,8/22/1960,56.97,2/14/2008,136498,314-35-6383,302-718-2676
603179,Andrew,Price,M,andrew.price@yahoo.co.uk,Darius Price,Patsy Price,03-06-1987,30.42,5/31/2009,189614,387-33-5564,216-707-4827
175035,Ava,Romero,F,ava.romero@aol.com,Simon Romero,Annabelle Romero,5/25/1972,45.21,9/14/2004,154633,267-99-0811,205-665-8463
358935,Anastasia,Bowen,F,anastasia.bowen@gmail.com,Jessie Bowen,Catherine Bowen,12/23/1992,24.61,04-01-2017,196480,508-57-6611,240-646-3168
608832,Sabrina,Fowler,F,sabrina.fowler@outlook.com,Leon Fowler,Etta Fowler,01-03-1982,35.59,7/17/2006,130226,482-41-0998,228-504-7673
509911,Kirsten,Lee,F,kirsten.lee@hotmail.com,Carol Lee,Cleo Lee,10/16/1968,48.81,12/19/2014,61126,678-22-5187,314-227-1897
354363,Tabatha,Arnold,F,tabatha.arnold@gmail.com,Elliott Arnold,Dana Arnold,7/29/1976,41.02,12-01-2004,62009,184-86-0283,239-581-1465
344607,Gregg,Mann,M,gregg.mann@verizon.net,Dylan Mann,Penelope Mann,5/15/1959,58.24,07-09-1998,188608,415-99-7608,339-989-4749
191963,Deanne,Mccarty,F,deanne.mccarty@charter.net,Jame Mccarty,Lauren Mccarty,01-03-1974,43.59,07-03-2012,91068,126-98-1744,319-336-2399
695631,Juanita,Zimmerman,F,juanita.zimmerman@hotmail.com,Bryce Zimmerman,Aurelia Zimmerman,10/16/1974,42.81,11/18/2010,86919,352-08-7814,907-789-9367
547420,Doug,Small,M,doug.small@hotmail.com,Ross Small,Kristen Small,12-08-1991,25.65,11/19/2014,139670,526-99-7100,236-456-9446
403674,Billy,Mcdowell,M,billy.mcdowell@gmail.com,Morgan Mcdowell,Jennie Mcdowell,10-06-1983,33.83,04-06-2014,170510,696-16-7530,270-556-2299
988937,Boyd,Valencia,M,boyd.valencia@gmail.com,Matt Valencia,Nettie Valencia,06-09-1987,30.16,11/16/2016,180715,078-02-8120,209-925-2984
937737,Roberto,Caldwell,M,roberto.caldwell@gmail.com,Stuart Caldwell,Maude Caldwell,08-12-1994,22.98,03-11-2017,71924,087-02-8919,217-438-3997
144235,Kris,Conner,M,kris.conner@gmail.com,Kenton Conner,Dana Conner,5/23/1962,55.22,9/20/1998,102819,651-62-0527,203-368-9792
866051,Leann,Ortiz,F,leann.ortiz@gmail.com,Drew Ortiz,Virginia Ortiz,2/16/1990,27.46,04-08-2011,86569,088-02-9740,215-754-3823
287787,Joaquin,Bentley,M,joaquin.bentley@gmail.com,Lance Bentley,Adrienne Bentley,8/24/1961,55.96,7/28/2012,96012,287-15-0404,236-809-8062
316579,Leanne,Potter,F,leanne.potter@exxonmobil.com,Alfonso Potter,Vicki Potter,1/25/1989,28.52,10/16/2015,95604,268-17-1006,907-743-5043
625981,Jay,Sanders,M,jay.sanders@gmail.com,Chang Sanders,Gloria Sanders,01-05-1964,53.6,12/29/1987,123069,168-86-3105,339-616-2386
232661,Luz,Brown,F,luz.brown@msn.com,Mac Brown,Shawn Brown,07-06-1961,56.1,5/18/1987,111953,420-67-7134,803-614-9830
863522,Dudley,Preston,M,dudley.preston@gmail.com,Conrad Preston,Brandy Preston,11/16/1977,39.72,3/24/2014,121461,607-87-4655,236-552-8765
118236,Monroe,Beach,M,monroe.beach@bp.com,Vito Beach,Adrienne Beach,10/18/1987,29.8,8/26/2015,74452,198-84-8610,225-797-4264
412201,Dina,Jones,F,dina.jones@aol.com,Guillermo Jones,Kenya Jones,8/26/1990,26.94,7/26/2013,60935,474-55-5660,218-825-9608
855988,Christian,Morrison,M,christian.morrison@yahoo.co.in,Heath Morrison,Nicole Morrison,07-08-1959,58.1,11-12-2011,75109,572-99-7139,212-393-3329
158689,Lucile,Fleming,F,lucile.fleming@hotmail.co.uk,Jefferson Fleming,Charlene Fleming,12/13/1966,50.66,12-09-2006,141720,769-02-7714,802-541-8727
737292,Luciano,Ray,M,luciano.ray@btinternet.com,Joesph Ray,Noreen Ray,10/19/1991,25.79,2/22/2014,164496,407-73-3301,479-621-5916
596917,Ahmad,Poole,M,ahmad.poole@gmail.com,Brenton Poole,Ramona Poole,06-06-1973,44.17,06-01-2016,178345,179-86-2300,219-947-6343
620634,Janna,Hopkins,F,janna.hopkins@aol.com,Errol Hopkins,Robert Hopkins,11/21/1987,29.7,12/21/2011,40265,246-99-6712,212-272-9825
130591,Kendrick,Miles,M,kendrick.miles@ibm.com,Refugio Miles,Amelia Miles,08-10-1962,55,1/25/1991,134103,323-11-2203,603-789-4081
579618,Demetrius,Ruiz,M,demetrius.ruiz@gmail.com,Stuart Ruiz,Kristy Ruiz,12/14/1992,24.64,5/20/2015,83790,348-08-8676,236-957-6759
240295,Ken,Winters,M,ken.winters@rediffmail.com,Felix Winters,Anne Winters,2/14/1995,22.47,3/31/2016,131126,448-27-5412,314-956-9973
846100,Earl,Gilbert,M,earl.gilbert@bp.com,Bart Gilbert,Thelma Gilbert,1/14/1973,44.56,8/26/2013,129931,724-28-7343,212-758-7329
431841,Taylor,Barlow,F,taylor.barlow@aol.com,Rene Barlow,Melody Barlow,02-04-1965,52.51,4/18/1987,61082,321-11-1526,405-534-3458
520702,Clarissa,Lawson,F,clarissa.lawson@hotmail.com,Erin Lawson,Lolita Lawson,6/26/1993,24.1,11-11-2015,74924,684-24-5365,319-776-6050
771425,Lewis,Fuller,M,lewis.fuller@comcast.net,Louis Fuller,Kris Fuller,11-01-1958,58.78,12/20/2006,81514,414-99-0664,270-353-0382
189557,Claudine,Black,F,claudine.black@gmail.com,Chad Black,Leticia Black,5/24/1978,39.21,09-09-2015,67398,348-08-0053,215-283-6346
702034,Mitzi,Lynch,F,mitzi.lynch@aol.com,Shane Lynch,Rena Lynch,8/29/1960,56.95,3/17/2005,122784,118-98-4867,212-439-7992
586207,Michel,Finch,M,michel.finch@gmail.com,Elliot Finch,Ana Finch,6/26/1986,31.11,3/20/2012,147516,248-99-6030,239-671-5547
835545,Janie,Velasquez,F,janie.velasquez@gmail.com,Chester Velasquez,Luisa Velasquez,4/19/1958,59.32,5/14/1983,90653,237-99-2007,215-463-9949
326407,Sophie,Bass,F,sophie.bass@hotmail.com,Gabriel Bass,Tania Bass,1/16/1990,27.55,10/13/2011,199238,543-81-0393,231-403-9886
414967,Bette,Kane,F,bette.kane@gmail.com,Alton Kane,Kirsten Kane,12/30/1979,37.6,6/13/2004,89490,468-57-2192,215-892-1317
410300,Dena,Blake,F,dena.blake@hotmail.com,Eldon Blake,Naomi Blake,5/26/1975,42.2,2/24/2011,160716,610-87-0363,406-262-9506
252371,Dante,Farmer,M,dante.farmer@aol.com,Chris Farmer,Emily Farmer,7/15/1985,32.06,8/18/2010,191093,340-11-6672,701-937-3562
297502,Angelina,Lynn,F,angelina.lynn@rediffmail.com,Kory Lynn,Latasha Lynn,3/14/1975,42.4,03-08-2007,157805,537-71-3446,308-901-3456
725857,Shannon,Snow,F,shannon.snow@yahoo.com,Darius Snow,Effie Snow,11-03-1961,55.77,7/30/2014,114142,502-37-9247,252-905-9562
805103,Ron,Glenn,M,ron.glenn@gmail.com,Maurice Glenn,Aida Glenn,07-06-1993,24.08,9/14/2014,105706,760-12-0087,216-693-4688
641096,Kerry,Pitts,F,kerry.pitts@aol.com,Irving Pitts,Martina Pitts,05-04-1989,28.25,04-04-2017,179286,639-29-0173,405-549-8600
856369,Dominick,Robbins,M,dominick.robbins@hotmail.com,Santos Robbins,Leigh Robbins,8/19/1979,37.97,10/21/2001,123733,395-33-8825,262-482-5063
318571,Emory,Spence,M,emory.spence@yahoo.com,Rocky Spence,Iva Spence,05-04-1967,50.27,10/18/2004,144834,762-12-2563,603-917-1365
219020,Lana,Spence,F,lana.spence@aol.com,Erik Spence,Queen Spence,7/15/1967,50.07,6/21/2009,108199,087-02-3956,803-932-0349
934285,Jeremy,English,M,jeremy.english@gmail.com,James English,Josie English,09-11-1972,44.91,10/20/1996,88094,564-99-1302,210-801-4949
149763,Dudley,Melton,M,dudley.melton@aol.com,Ross Melton,Corrine Melton,04-02-1991,26.34,5/17/2013,48438,248-99-5679,201-678-5216
363951,Frances,Stafford,F,frances.stafford@ntlworld.com,Nolan Stafford,Trina Stafford,09-07-1965,51.92,7/25/1987,177320,099-02-4447,252-491-7854
306185,Percy,Hunt,M,percy.hunt@btinternet.com,Karl Hunt,Lacey Hunt,12/13/1970,46.65,11-07-2004,150940,025-92-2759,210-274-8246
225090,Alfredo,Vasquez,M,alfredo.vasquez@bp.com,Martin Vasquez,Allyson Vasquez,4/21/1973,44.3,10-04-2005,59287,560-99-7135,803-918-4988
287114,Joanna,Perkins,F,joanna.perkins@aol.com,Shannon Perkins,Juliana Perkins,08-10-1959,58.01,09-09-1992,196619,284-15-7682,319-846-6922
811489,Susanna,Huff,F,susanna.huff@hotmail.com,Ellis Huff,Penelope Huff,07-09-1970,47.08,05-04-2011,67505,358-08-7991,215-713-2665
162573,Ola,Thompson,F,ola.thompson@yahoo.com,Nolan Thompson,Fannie Thompson,8/28/1970,46.95,8/19/2003,156203,147-23-4311,307-538-2638
836699,Louella,Wolfe,F,louella.wolfe@charter.net,Kris Wolfe,Carrie Wolfe,2/19/1966,51.47,5/21/2001,96037,574-61-8029,480-650-3603
798859,Deirdre,Travis,F,deirdre.travis@hotmail.com,Kennith Travis,Iva Travis,04-11-1971,46.33,7/15/1998,128752,026-92-8042,219-467-5690
458765,Kristina,Ware,F,kristina.ware@gmail.com,Hubert Ware,Cara Ware,6/26/1981,36.11,10/18/2006,183956,183-86-2067,209-998-1930
562109,Stacy,Dixon,M,stacy.dixon@aol.com,Royal Dixon,Mindy Dixon,5/27/1963,54.21,11/30/1995,108295,458-99-8461,217-469-0283
947334,Frankie,Clark,M,frankie.clark@apple.com,Brandon Clark,Martha Clark,11/19/1960,56.73,11/20/2010,175424,046-15-2622,319-773-8175
316995,Pauline,Gilbert,F,pauline.gilbert@yahoo.com,James Gilbert,Elisabeth Gilbert,07-05-1996,21.08,7/22/2017,123599,570-99-4500,316-849-9526
798671,Adolph,Skinner,M,adolph.skinner@gmail.com,Glenn Skinner,Shawn Skinner,9/20/1964,52.89,5/26/2008,180393,384-37-6327,252-584-4280
415004,Rosa,Camacho,F,rosa.camacho@gmail.com,Victor Camacho,Justine Camacho,04-07-1995,22.32,5/25/2016,56054,687-24-2091,262-735-0438
770810,Craig,Marquez,M,craig.marquez@gmail.com,Alvin Marquez,Jerry Marquez,6/16/1982,35.14,12/18/2004,80934,207-84-2832,231-786-8588
255640,Stanley,Lowe,M,stanley.lowe@gmail.com,Rex Lowe,Isabella Lowe,09-07-1986,30.91,11/14/2008,80699,064-02-4325,304-323-8939
311079,Morgan,Farrell,M,morgan.farrell@gmail.com,Calvin Farrell,Corina Farrell,4/17/1989,28.3,11/23/2011,48192,136-25-6207,206-732-0851
559421,Reba,Potts,F,reba.potts@microsoft.com,Colby Potts,Beatriz Potts,04-02-1986,31.34,07-07-2011,155351,237-99-4109,803-530-4861
959306,Shana,Gould,F,shana.gould@gmail.com,Dwight Gould,Patsy Gould,7/20/1973,44.05,8/17/2000,74961,271-17-8858,252-316-7224
713805,Adam,Bartlett,M,adam.bartlett@aol.com,Landon Bartlett,Darla Bartlett,9/25/1971,45.87,6/20/2005,62876,500-29-9319,205-745-6937
532285,Leann,Melendez,F,leann.melendez@gmail.com,Diego Melendez,Marsha Melendez,11-04-1973,43.76,12/17/2007,88889,008-94-7923,236-331-5273
664249,Floyd,Mills,M,floyd.mills@gmail.com,Kristopher Mills,Colleen Mills,8/29/1983,33.94,02-02-2006,111583,481-41-0460,308-874-7810
339483,Scott,Carrillo,M,scott.carrillo@sbcglobal.net,Son Carrillo,Lorraine Carrillo,1/15/1970,47.56,08-06-1991,171304,458-99-4184,319-913-8966
155956,Sterling,Hooper,M,sterling.hooper@hotmail.com,Lynn Hooper,Beatrice Hooper,9/19/1962,54.89,8/18/2003,78732,167-86-0816,217-697-9027
791119,Damon,Hunt,M,damon.hunt@gmail.com,Calvin Hunt,Beverley Hunt,11/28/1978,38.69,11-05-2010,126670,462-99-3472,304-994-3681
798553,Mauricio,Potts,M,mauricio.potts@yahoo.com,Elbert Potts,Sondra Potts,8/31/1986,30.93,4/15/2015,102183,213-91-9114,339-660-2629
981925,Ebony,Eaton,F,ebony.eaton@gmail.com,Jesus Eaton,Francine Eaton,7/24/1964,53.05,10/26/1999,87666,511-33-0572,212-680-4445
648118,Bobbie,Joyner,F,bobbie.joyner@gmail.com,Jim Joyner,Guadalupe Joyner,4/20/1971,46.3,4/19/2016,65153,437-99-4679,385-473-3065
278391,Jami,Velasquez,F,jami.velasquez@hotmail.com,Saul Velasquez,Patricia Velasquez,7/23/1992,25.03,8/19/2016,40883,316-35-5631,218-557-1655
556573,Aisha,Gentry,F,aisha.gentry@aol.com,Louis Gentry,Cheryl Gentry,10/31/1965,51.78,07-10-1991,139115,180-86-5081,212-970-9881
159472,Moses,Reid,M,moses.reid@apple.com,Clifton Reid,Ester Reid,12/22/1964,52.63,8/14/1999,198160,424-65-3064,239-593-3202
871770,Monique,Deleon,F,monique.deleon@hotmail.com,Sylvester Deleon,Tania Deleon,04-09-1990,27.32,5/17/2015,69805,513-31-6303,216-250-6145
338556,Domingo,Gibbs,M,domingo.gibbs@hotmail.com,Williams Gibbs,Silvia Gibbs,11-07-1988,28.74,10/27/2013,178530,546-99-2961,480-908-8095
182719,Tammy,Vincent,F,tammy.vincent@aol.com,Marshall Vincent,Chelsea Vincent,7/13/1960,57.08,11/19/2007,111372,082-02-5393,217-831-1569
305556,Federico,Wilson,M,federico.wilson@yahoo.com,Mathew Wilson,Keisha Wilson,11/16/1974,42.73,4/13/2000,125802,445-27-4988,210-930-2999
915507,Kory,Roth,M,kory.roth@bp.com,Issac Roth,Connie Roth,1/18/1974,43.55,11/24/2010,153636,386-37-5617,252-364-6018
761381,Nichole,Lloyd,F,nichole.lloyd@shell.com,Albert Lloyd,Marquita Lloyd,4/23/1986,31.28,12/15/2016,46766,496-29-4801,316-344-7236
141022,Rodger,Chavez,M,rodger.chavez@outlook.com,Rich Chavez,Jody Chavez,07-10-1981,36.07,03-03-2005,187480,061-02-4120,209-881-4520
528086,Bruce,Carney,M,bruce.carney@hotmail.com,Wilbur Carney,Constance Carney,02-09-1974,43.49,05-07-2013,95018,330-11-2949,231-344-7782
177821,Derick,Ferrell,M,derick.ferrell@yahoo.co.in,Sonny Ferrell,Helena Ferrell,02-07-1975,42.5,04-05-2008,173372,155-23-2078,215-650-2255
740281,Lorna,Henson,F,lorna.henson@outlook.com,Elias Henson,Araceli Henson,06-09-1989,28.15,10/23/2011,85410,146-23-6275,215-781-4273
906797,Rico,Mayo,M,rico.mayo@gmail.com,Devin Mayo,Lawanda Mayo,06-10-1991,26.15,11/17/2016,137995,705-18-7358,216-519-9558
790008,Luann,Crane,F,luann.crane@gmail.com,Merrill Crane,Sybil Crane,3/26/1977,40.37,7/15/2010,84136,101-02-1834,212-213-3997
825433,Tara,Goodwin,F,tara.goodwin@shaw.ca,Armando Goodwin,Dona Goodwin,7/23/1968,49.05,11/24/2007,84023,714-18-9674,215-869-6924
941759,Shaun,Evans,M,shaun.evans@gmail.com,Alfredo Evans,Florine Evans,04-02-1969,48.35,6/13/1990,119430,115-98-3287,314-659-6901
313864,Debbie,Velez,F,debbie.velez@aol.com,Wesley Velez,Vicki Velez,4/13/1963,54.33,9/29/1996,138006,026-92-8239,303-865-0002
978745,May,Hodge,F,may.hodge@hotmail.com,Willard Hodge,Christine Hodge,1/22/1975,42.54,1/31/2015,137894,031-92-9813,314-442-0589
807182,Adeline,Evans,F,adeline.evans@cox.net,Valentin Evans,Twila Evans,8/13/1988,28.98,04-07-2016,121383,029-92-1928,217-205-4597
463743,Guy,Gilbert,M,guy.gilbert@gmail.com,Trey Gilbert,Tamara Gilbert,9/18/1960,56.9,7/17/1988,91453,154-23-7518,303-645-5316
901775,Opal,Hansen,F,opal.hansen@hotmail.com,Edmond Hansen,Madeline Hansen,11-01-1977,39.76,05-04-2017,169631,268-17-1925,802-968-1672
197867,Robbie,Oconnor,F,robbie.oconnor@bellsouth.net,Ronny Oconnor,Cherie Oconnor,02-08-1993,24.48,5/30/2014,79934,659-24-3337,228-458-9001
423470,Ella,Craft,F,ella.craft@aol.com,Rod Craft,Alyssa Craft,2/18/1992,25.46,04-07-2017,64521,659-24-6888,215-668-2344
238361,Derrick,Vaughn,M,derrick.vaughn@ibm.com,Milo Vaughn,Elizabeth Vaughn,4/16/1965,52.32,05-06-1990,194264,641-29-1438,319-530-2214
596366,Maura,Cherry,F,maura.cherry@earthlink.net,Sang Cherry,Mollie Cherry,05-03-1970,47.27,04-05-1996,104520,350-08-0605,252-599-2888
725424,Roderick,Vinson,M,roderick.vinson@hotmail.com,Bryant Vinson,Elise Vinson,03-03-1994,23.42,8/28/2016,65304,516-49-2135,307-616-3182
229037,Gwen,Gilliam,F,gwen.gilliam@aol.com,Sammie Gilliam,Maryann Gilliam,1/13/1995,22.55,05-08-2016,138294,702-18-2141,216-992-9734
434723,Melanie,Zimmerman,F,melanie.zimmerman@aol.com,Jamel Zimmerman,Candice Zimmerman,06-09-1970,47.17,01-12-1999,83300,325-11-3291,209-629-2789
501422,Micah,Merritt,M,micah.merritt@rediffmail.com,Matt Merritt,Suzanne Merritt,10/25/1983,33.78,11/27/2006,146356,380-37-8505,209-857-4471
638943,Buford,Hobbs,M,buford.hobbs@msn.com,Julio Hobbs,Kari Hobbs,10-03-1975,41.85,3/15/2000,52960,652-62-4222,479-893-9574
935745,Kyle,Farmer,M,kyle.farmer@gmail.com,Hershel Farmer,Maureen Farmer,11/20/1974,42.72,8/30/2015,195833,593-99-9799,314-838-8839
750581,Jocelyn,Rojas,F,jocelyn.rojas@earthlink.net,Marty Rojas,Leanne Rojas,02-04-1969,48.51,10/17/2009,49158,122-98-2107,239-885-4736
468128,Larry,Gray,M,larry.gray@outlook.com,Gregorio Gray,Gwen Gray,9/14/1993,23.88,7/31/2015,193352,177-86-6879,210-262-9740
884877,Wilbur,Bates,M,wilbur.bates@verizon.net,Bennie Bates,Tammie Bates,7/27/1989,28.02,04-12-2012,118264,121-98-0891,212-993-7125
870904,Maxine,Moran,F,maxine.moran@gmail.com,Sergio Moran,Bridgette Moran,4/27/1968,49.28,3/25/2009,61056,084-02-1509,212-589-4230
926224,Kathleen,Middleton,F,kathleen.middleton@yahoo.com,Freddie Middleton,Trina Middleton,03-05-1979,38.42,5/20/2009,150091,050-02-2695,270-462-8251
220061,Norbert,Joyner,M,norbert.joyner@gmail.com,Francis Joyner,Louise Joyner,4/18/1966,51.31,11/24/2008,40749,765-27-9014,308-463-4519
125823,Chadwick,Walton,M,chadwick.walton@earthlink.net,Lenard Walton,Phyllis Walton,2/17/1966,51.48,9/14/2008,165482,496-29-1717,215-345-7279
768943,Connie,Shaffer,F,connie.shaffer@walmart.com,Eddie Shaffer,Henrietta Shaffer,08-10-1973,43.99,10/15/1999,71160,508-57-3446,239-957-2975
591698,Bobbie,Singleton,F,bobbie.singleton@yahoo.com,Andrea Singleton,Marylou Singleton,1/31/1985,32.51,01-01-2011,184505,017-94-0645,212-653-6029
700418,Lesley,Rollins,F,lesley.rollins@aol.com,Donald Rollins,Carmella Rollins,03-02-1995,22.42,02-11-2017,103327,540-83-5227,209-231-7124
476635,Victoria,Howe,F,victoria.howe@gmail.com,Vaughn Howe,Kenya Howe,02-09-1968,49.5,09-01-1995,160288,587-99-9556,216-303-3981
785299,Marc,Nixon,M,marc.nixon@gmail.com,Vaughn Nixon,Holly Nixon,2/20/1970,47.47,12/28/2005,59123,251-99-1319,215-276-4646
225139,Elias,Pena,M,elias.pena@hotmail.com,Jeffery Pena,Sheree Pena,3/18/1996,21.38,04-08-2017,183466,579-53-7330,270-272-3267
308125,Flossie,Mcpherson,F,flossie.mcpherson@gmail.com,Calvin Mcpherson,Corine Mcpherson,11/18/1969,47.72,3/18/1996,97890,705-18-7866,208-965-8377
129426,Lana,Hayes,F,lana.hayes@hotmail.com,Shaun Hayes,Penelope Hayes,12/17/1975,41.64,10/15/2013,82263,231-99-5548,316-644-3677
399192,Nick,Wilcox,M,nick.wilcox@bellsouth.net,Morton Wilcox,Claire Wilcox,11/18/1976,40.72,09-10-2012,136207,027-92-5366,217-505-1313
555551,Nona,Buck,F,nona.buck@outlook.com,Johnny Buck,Adeline Buck,06-09-1988,29.15,11-08-2010,143194,654-38-4904,210-661-7658
245059,Abdul,Barnett,M,abdul.barnett@hotmail.com,Jame Barnett,Angelina Barnett,3/26/1985,32.36,9/26/2011,165777,580-41-6312,236-885-1600
423008,Inez,Kane,F,inez.kane@ntlworld.com,John Kane,Lea Kane,05-12-1985,32.23,09-11-2009,77392,265-99-4110,209-572-5312
316407,Raquel,Bray,F,raquel.bray@hotmail.co.uk,Cliff Bray,Chelsea Bray,12-09-1993,23.65,09-10-2015,74449,628-31-5360,212-329-7544
410027,Sean,Noble,M,sean.noble@cox.net,Alberto Noble,Cherry Noble,8/17/1962,54.98,3/25/2011,117566,557-99-1301,209-586-9398
307715,Fred,Woodward,M,fred.woodward@hotmail.com,Sam Woodward,Polly Woodward,12/23/1970,46.63,04-04-2003,115356,715-18-1976,209-240-2610
690117,Sylvester,Salas,M,sylvester.salas@outlook.com,Tanner Salas,Della Salas,9/25/1987,29.86,2/18/2016,170570,276-17-7941,239-817-0332
149844,Berta,Irwin,F,berta.irwin@gmail.com,Mathew Irwin,Lindsey Irwin,01-12-1983,34.56,06-02-2012,169176,650-62-5600,212-758-0414
116530,Noelle,Paul,F,noelle.paul@yahoo.com,Hiram Paul,Aline Paul,02-01-1964,53.52,11/19/1988,190616,475-55-5235,605-838-1184
234429,Chrystal,Swanson,F,chrystal.swanson@aol.com,Cleo Swanson,Marlene Swanson,2/25/1984,33.44,4/27/2007,144528,584-99-3299,215-902-9729
437970,Reggie,Nolan,M,reggie.nolan@gmail.com,Philip Nolan,Lily Nolan,9/17/1989,27.88,08-05-2013,178094,126-98-3026,319-430-2681
766745,Joanne,Melton,F,joanne.melton@verizon.net,Freeman Melton,Elaine Melton,12/19/1964,52.64,3/30/2006,61487,265-99-9921,216-426-9488
684446,Bryon,Gardner,M,bryon.gardner@aol.com,Rogelio Gardner,Lillian Gardner,2/23/1985,32.45,03-04-2008,169032,482-41-1206,209-532-8208
385932,Noreen,Vincent,F,noreen.vincent@yahoo.com,Jose Vincent,Rochelle Vincent,9/15/1994,22.88,8/20/2016,163224,119-98-0757,270-268-3778
862150,Mathew,Duran,M,mathew.duran@aol.com,Abe Duran,Emily Duran,09-06-1993,23.91,9/27/2015,140169,681-24-3625,302-891-8805
635915,Herminia,Morin,F,herminia.morin@yahoo.com,Joel Morin,Alejandra Morin,2/24/1961,56.46,6/25/1989,160770,481-41-6687,252-295-6841
540696,Luke,Craft,M,luke.craft@apple.com,Isidro Craft,Lorna Craft,8/25/1984,32.95,7/26/2013,114661,548-99-4491,270-381-3548
870351,Ronny,Long,M,ronny.long@microsoft.com,Randal Long,Dionne Long,12-10-1982,34.65,11/25/2009,115908,445-27-1852,319-680-3248
360498,Jeannine,Vaughn,F,jeannine.vaughn@aol.com,Rodrick Vaughn,Lora Vaughn,04-09-1978,39.33,4/29/2014,153407,034-92-7282,207-276-8057
397164,Silvia,Huff,F,silvia.huff@gmail.com,Tanner Huff,Justine Huff,02-12-1974,43.48,1/28/2009,67189,101-02-3793,210-570-5638
488068,Margo,Hoffman,F,margo.hoffman@gmail.com,Chuck Hoffman,Gina Hoffman,5/14/1985,32.23,12/21/2009,117004,500-29-6149,207-512-9091
890432,Kimberly,Summers,F,kimberly.summers@msn.com,Brice Summers,Robert Summers,12/31/1958,58.61,4/30/2006,184073,125-98-6121,270-484-2113
935890,Jodie,Mckinney,F,jodie.mckinney@bp.com,Clifton Mckinney,Juliette Mckinney,10/16/1995,21.8,12/24/2016,83325,337-11-9823,423-906-6653
541867,Lorrie,Leblanc,F,lorrie.leblanc@gmail.com,Jimmy Leblanc,Casey Leblanc,01-12-1968,49.58,2/13/1993,74192,268-17-3666,209-971-3069
885774,Miles,Giles,M,miles.giles@yahoo.com,Fredrick Giles,Emma Giles,08-03-1976,41.01,02-12-2007,105720,067-02-8021,219-201-2782
979649,Jamar,Castaneda,M,jamar.castaneda@yahoo.com,Normand Castaneda,Robyn Castaneda,05-11-1982,35.24,5/22/2006,68745,441-29-0134,302-432-3433
599012,Amber,Warner,F,amber.warner@hotmail.com,Rodney Warner,Thelma Warner,11/19/1957,59.73,08-06-2016,116847,214-91-0355,229-317-6542
204626,Sterling,Patel,M,sterling.patel@aol.com,Randolph Patel,Christie Patel,2/15/1966,51.48,11-11-2001,151009,694-16-8263,206-767-7661
830006,Enid,Pearson,F,enid.pearson@cox.net,Jerome Pearson,Florine Pearson,7/28/1972,45.03,4/24/2006,183123,363-39-7730,201-401-9033
